TIRF Data File: Project 1320; Run 125
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
29.800	24.78	417.78	0.000	0.028	9.960	9.969	12.02	441.25	-19.02	-341.83	1.80	31.28	-1.29	0.06	94.61	135.28	137.29	156.53	79.18	-0.001	0.025
29.820	24.75	416.92	-0.006	0.027	9.961	9.977	12.02	429.25	-18.16	-344.54	8.72	32.18	-1.25	0.05	94.68	135.09	137.07	156.32	79.20	-0.002	0.024
29.840	24.73	415.86	-0.003	0.030	9.960	9.994	12.02	419.13	-17.33	-344.49	11.20	42.13	-1.22	0.05	94.08	134.80	136.87	156.01	79.20	-0.003	0.022
29.860	24.72	414.81	-0.008	0.022	9.960	10.015	12.02	404.99	-14.82	-340.71	6.06	48.58	-1.19	0.04	94.47	134.62	136.67	155.75	79.19	-0.005	0.020
29.880	24.71	413.95	-0.003	0.028	9.959	10.033	12.01	386.91	-12.83	-334.66	-4.02	47.63	-1.16	0.04	94.40	134.44	136.44	155.41	79.22	-0.007	0.018
29.900	24.72	413.28	-0.008	0.024	9.956	10.052	12.00	370.23	-12.48	-332.24	-5.76	37.91	-1.11	0.04	94.44	134.22	136.27	155.10	79.18	-0.009	0.017
29.920	24.71	412.70	-0.003	0.031	9.954	10.062	12.01	354.65	-14.29	-336.09	-1.21	27.06	-1.06	0.04	94.51	133.99	135.99	154.78	79.22	-0.011	0.015
29.940	24.69	412.23	-0.008	0.025	9.952	10.066	12.03	346.40	-15.63	-340.94	2.75	27.99	-1.02	0.05	94.47	133.78	135.82	154.50	79.18	-0.011	0.015
29.960	24.67	411.64	-0.005	0.028	9.951	10.074	12.04	334.04	-13.69	-344.33	9.51	28.55	-0.97	0.04	94.83	133.57	135.62	154.18	79.21	-0.012	0.014
29.980	24.68	411.02	-0.005	0.022	9.951	10.092	12.01	313.34	-12.49	-346.26	16.45	30.83	-0.90	0.04	94.26	133.44	135.37	153.92	79.20	-0.014	0.013
30.000	24.69	410.55	-0.009	0.025	9.950	10.107	12.01	297.60	-11.54	-342.84	11.24	43.23	-0.87	0.03	94.44	133.09	135.20	153.56	79.20	-0.016	0.011
30.020	24.70	410.20	-0.006	0.024	9.949	10.120	12.01	279.79	-9.22	-336.45	1.24	44.49	-0.83	0.03	94.37	132.91	135.00	153.24	79.21	-0.017	0.010
30.040	24.69	410.04	-0.005	0.025	9.948	10.122	12.01	256.18	-8.25	-333.00	-2.47	32.59	-0.77	0.02	94.29	132.75	134.74	152.90	79.18	-0.017	0.010
30.060	24.67	409.81	-0.006	0.022	9.945	10.119	12.01	241.44	-9.44	-334.35	-0.69	26.58	-0.72	0.03	94.22	132.51	134.51	152.59	79.21	-0.017	0.010
30.080	24.67	409.65	-0.003	0.021	9.943	10.119	12.01	229.35	-11.40	-339.38	4.71	21.90	-0.68	0.03	94.29	132.36	134.32	152.30	79.17	-0.017	0.010
30.100	24.66	409.18	0.000	0.028	9.941	10.127	12.02	210.77	-11.01	-342.12	10.65	19.69	-0.62	0.03	94.22	132.23	134.15	151.97	79.20	-0.018	0.009
30.120	24.64	408.59	-0.006	0.025	9.940	10.134	12.02	190.81	-9.34	-343.30	17.93	25.76	-0.56	0.03	94.22	131.96	133.95	151.65	79.18	-0.019	0.008
30.140	24.62	407.97	-0.003	0.022	9.939	10.144	12.02	168.32	-8.00	-342.61	20.02	33.19	-0.49	0.02	94.29	131.78	133.81	151.39	79.19	-0.020	0.007
30.160	24.62	407.46	-0.005	0.028	9.937	10.157	12.02	143.60	-7.39	-338.37	9.93	36.79	-0.42	0.02	94.22	131.57	133.58	151.10	79.19	-0.022	0.006
30.180	24.62	406.99	-0.006	0.028	9.934	10.169	12.01	116.68	-4.88	-332.50	2.08	28.74	-0.35	0.01	94.15	131.28	133.32	150.74	79.18	-0.023	0.005
30.200	24.62	406.64	-0.008	0.022	9.932	10.178	12.02	91.67	-3.38	-333.05	6.97	16.06	-0.28	0.01	94.15	131.07	133.18	150.43	79.21	-0.024	0.004
30.220	24.60	406.41	0.000	0.028	9.929	10.175	12.01	77.25	-5.51	-336.63	9.23	15.37	-0.23	0.02	93.94	130.83	133.04	150.14	79.17	-0.024	0.004
30.240	24.60	405.86	-0.002	0.028	9.927	10.185	12.02	56.98	-5.28	-339.89	12.78	12.84	-0.17	0.02	94.19	130.73	132.84	149.80	79.20	-0.025	0.003
30.260	24.58	405.04	-0.002	0.025	9.925	10.201	12.02	27.31	-3.41	-342.06	22.57	8.73	-0.08	0.01	94.15	130.52	132.61	149.51	79.17	-0.027	0.002
30.280	24.57	404.30	0.000	0.024	9.925	10.212	12.02	8.53	-3.31	-342.70	27.36	19.57	-0.02	0.01	94.15	130.33	132.44	149.25	79.20	-0.028	0.001
30.300	24.55	403.59	-0.002	0.028	9.922	10.223	12.01	-3.24	-0.69	-340.07	20.11	28.93	0.01	0.00	93.62	130.12	132.27	148.99	79.18	-0.029	0.000
30.320	24.54	402.97	-0.005	0.024	9.919	10.235	12.03	-32.38	1.03	-334.72	9.53	22.30	0.10	0.00	94.05	129.96	132.10	148.70	79.18	-0.031	-0.002
30.340	24.54	402.26	-0.006	0.022	9.917	10.252	12.00	-64.73	2.21	-332.09	9.66	12.98	0.19	-0.01	94.19	129.83	131.91	148.39	79.20	-0.033	-0.003
30.360	24.53	401.64	-0.002	0.025	9.915	10.265	12.01	-84.36	2.76	-334.67	14.94	6.35	0.25	-0.01	93.76	129.52	131.74	148.16	79.18	-0.034	-0.005
30.380	24.51	400.82	0.004	0.028	9.911	10.277	12.02	-103.52	2.65	-337.23	15.89	4.00	0.31	-0.01	94.12	129.46	131.54	147.90	79.21	-0.036	-0.006
30.400	24.47	399.88	-0.003	0.025	9.910	10.283	12.01	-124.14	5.08	-338.62	21.12	3.70	0.37	-0.02	93.94	129.28	131.42	147.71	79.17	-0.036	-0.006
30.420	24.42	398.94	-0.003	0.028	9.905	10.290	12.02	-148.83	5.67	-340.64	28.99	5.38	0.44	-0.02	94.22	129.12	131.34	147.45	79.21	-0.037	-0.007
30.440	24.38	397.93	0.000	0.022	9.905	10.299	12.03	-168.23	2.77	-339.91	25.72	16.38	0.49	-0.01	94.58	128.96	131.11	147.19	79.18	-0.038	-0.008
30.460	24.36	397.10	-0.003	0.025	9.903	10.309	12.02	-182.36	2.71	-335.65	12.61	19.73	0.54	-0.01	94.40	128.73	131.03	146.93	79.19	-0.039	-0.009
30.480	24.35	396.48	-0.002	0.024	9.899	10.320	12.00	-198.78	5.68	-332.03	8.06	7.87	0.60	-0.02	94.26	128.62	130.83	146.64	79.19	-0.041	-0.010
30.500	24.33	396.05	0.000	0.022	9.895	10.324	12.03	-209.38	6.52	-335.47	13.30	1.96	0.62	-0.02	94.26	128.41	130.66	146.41	79.18	-0.042	-0.010
30.520	24.30	395.58	0.004	0.031	9.892	10.323	12.01	-218.02	5.89	-339.06	12.11	0.17	0.64	-0.02	94.19	128.20	130.52	146.20	79.20	-0.042	-0.010
30.540	24.27	394.95	-0.006	0.025	9.890	10.326	12.02	-236.23	6.73	-342.94	14.02	-6.94	0.69	-0.02	94.19	128.09	130.40	145.91	79.17	-0.042	-0.010
30.560	24.24	394.29	-0.009	0.030	9.888	10.333	12.03	-256.18	6.84	-345.11	22.40	-4.29	0.74	-0.02	94.12	127.91	130.26	145.70	79.21	-0.043	-0.011
30.580	24.25	393.55	0.007	0.031	9.885	10.355	12.03	-282.51	5.87	-345.09	27.47	5.10	0.82	-0.02	94.19	127.81	130.09	145.50	79.17	-0.045	-0.013
30.600	24.24	393.04	-0.003	0.027	9.885	10.367	12.01	-308.68	3.87	-342.02	18.80	9.65	0.90	-0.01	94.15	127.57	129.98	145.23	79.21	-0.047	-0.014
30.620	24.25	392.81	0.005	0.030	9.882	10.376	12.02	-328.02	1.50	-337.17	6.65	7.54	0.97	0.00	94.15	127.52	129.78	145.03	79.19	-0.048	-0.015
30.640	24.25	392.53	0.001	0.027	9.880	10.385	12.03	-352.16	3.29	-333.82	7.67	-1.69	1.05	-0.01	94.05	127.33	129.67	144.82	79.19	-0.049	-0.016
30.660	24.28	392.38	0.008	0.030	9.876	10.399	12.02	-379.57	2.93	-335.56	12.55	-7.60	1.13	-0.01	94.08	127.20	129.55	144.63	79.21	-0.050	-0.017
30.680	24.31	392.18	-0.008	0.028	9.874	10.420	12.01	-407.84	1.92	-337.46	12.35	-9.01	1.21	-0.01	94.12	127.04	129.38	144.40	79.18	-0.052	-0.019
30.700	24.37	391.91	0.000	0.028	9.871	10.452	12.02	-446.16	2.99	-338.46	16.82	-13.86	1.32	-0.01	94.08	126.91	129.30	144.19	79.24	-0.056	-0.022
30.720	24.44	391.79	-0.002	0.025	9.868	10.482	12.01	-483.38	0.21	-339.75	25.91	-10.82	1.42	0.00	94.01	126.83	129.16	144.11	79.20	-0.059	-0.025
30.740	24.53	391.87	0.004	0.034	9.866	10.519	12.01	-515.72	-4.37	-338.77	24.84	2.37	1.52	0.01	94.19	126.78	129.04	143.90	79.22	-0.062	-0.029
30.760	24.60	392.22	0.004	0.031	9.861	10.542	12.00	-552.03	-7.62	-334.24	11.24	5.27	1.65	0.02	94.19	126.67	128.96	143.75	79.21	-0.065	-0.031
30.780	24.69	392.49	0.005	0.030	9.858	10.573	12.02	-587.97	-9.43	-331.17	5.51	-1.92	1.78	0.03	94.15	126.52	128.79	143.59	79.22	-0.068	-0.034
30.800	24.78	392.84	0.004	0.027	9.853	10.603	12.00	-624.86	-9.12	-330.99	10.97	-7.59	1.89	0.03	94.15	126.38	128.67	143.43	79.22	-0.071	-0.036
30.820	24.89	392.88	0.004	0.031	9.850	10.645	12.02	-664.56	-9.49	-332.66	11.70	-11.96	2.00	0.03	94.12	126.33	128.56	143.30	79.21	-0.075	-0.040
30.840	25.00	392.81	0.004	0.031	9.845	10.696	12.01	-702.56	-10.01	-334.45	11.00	-17.10	2.10	0.03	94.01	126.25	128.47	143.17	79.24	-0.080	-0.045
30.860	25.08	392.34	0.004	0.028	9.841	10.743	12.02	-737.11	-10.48	-337.00	18.71	-18.45	2.19	0.03	93.80	126.20	128.42	143.04	79.19	-0.084	-0.049
30.880	25.12	391.59	0.013	0.033	9.837	10.782	12.02	-767.29	-12.99	-339.96	25.60	-10.56	2.26	0.04	93.98	126.15	128.33	142.97	79.23	-0.088	-0.052
30.900	25.15	390.42	0.004	0.027	9.833	10.825	12.01	-794.80	-16.23	-339.05	16.88	-2.74	2.34	0.05	94.05	126.12	128.22	142.91	79.20	-0.092	-0.056
30.920	25.17	389.09	0.004	0.027	9.829	10.872	12.01	-821.22	-17.79	-335.89	4.87	-5.43	2.44	0.05	94.01	125.99	128.11	142.81	79.22	-0.096	-0.060
30.940	25.18	387.29	0.010	0.025	9.826	10.929	12.02	-840.58	-16.50	-333.50	4.31	-11.85	2.52	0.05	94.05	126.02	127.99	142.76	79.21	-0.101	-0.065
30.960	25.19	385.11	-0.002	0.033	9.821	10.993	12.02	-856.18	-12.99	-335.56	13.29	-14.75	2.55	0.04	93.83	125.96	127.91	142.81	79.21	-0.107	-0.071
30.980	25.20	382.21	0.004	0.034	9.817	11.080	12.02	-872.14	-9.07	-336.64	12.49	-17.27	2.59	0.03	93.83	125.94	127.85	142.86	79.22	-0.114	-0.078
31.000	25.19	379.05	0.004	0.031	9.814	11.169	12.01	-883.69	-5.31	-338.97	12.28	-21.11	2.61	0.02	93.66	125.94	127.79	142.94	79.20	-0.121	-0.085
31.020	25.16	375.53	0.005	0.028	9.811	11.259	12.02	-887.67	-5.24	-344.12	21.07	-22.04	2.58	0.02	93.66	125.99	127.82	143.04	79.24	-0.129	-0.092
31.040	25.12	371.90	0.004	0.034	9.808	11.354	12.02	-890.12	-8.46	-348.50	26.63	-13.55	2.55	0.02	93.62	126.04	127.82	143.17	79.20	-0.136	-0.100
31.060	25.09	368.07	0.004	0.028	9.805	11.457	11.99	-892.05	-8.68	-349.15	16.31	-4.11	2.55	0.02	93.62	126.07	127.74	143.33	79.22	-0.144	-0.108
31.080	25.06	364.35	0.011	0.031	9.804	11.558	12.01	-893.58	-8.01	-347.32	2.61	-6.90	2.57	0.02	93.59	126.12	127.85	143.46	79.21	-0.152	-0.116
31.100	25.01	360.88	0.005	0.028	9.803	11.649	12.02	-885.86	-5.22	-348.57	4.60	-13.29	2.54	0.01	93.55	126.23	127.85	143.64	79.22	-0.158	-0.123
31.120	24.98	357.55	0.004	0.031	9.801	11.740	12.02	-873.41	-3.35	-351.08	10.54	-13.69	2.49	0.01	93.69	126.33	127.96	143.93	79.21	-0.165	-0.130
31.140	24.94	354.50	0.004	0.028	9.801	11.825	12.03	-868.94	-1.04	-353.80	10.46	-15.63	2.46	0.00	93.55	126.46	128.13	144.17	79.21	-0.171	-0.136
31.160	24.93	351.77	0.001	0.030	9.800	11.909	12.01	-866.41	0.34	-357.41	9.95	-19.51	2.42	0.00	93.52	126.62	128.28	144.50	79.24	-0.177	-0.142
31.180	24.91	349.38	0.004	0.031	9.801	11.985	12.02	-860.73	0.21	-360.14	16.51	-20.42	2.39	0.00	93.52	126.81	128.47	144.82	79.21	-0.182	-0.147
31.200	24.91	347.67	0.008	0.025	9.803	12.044	12.00	-858.16	-2.52	-362.03	25.66	-18.12	2.37	0.01	93.76	127.07	128.70	145.16	79.25	-0.186	-0.152
31.220	24.92	346.65	0.010	0.033	9.803	12.084	12.01	-854.44	-4.39	-362.08	25.76	-7.28	2.36	0.01	93.30	127.31	128.84	145.60	79.21	-0.189	-0.154
31.240	24.93	346.14	0.011	0.033	9.807	12.103	12.01	-851.13	-4.18	-358.40	12.76	0.97	2.37	0.01	93.55	127.49	129.10	145.99	79.25	-0.190	-0.156
31.260	24.94	346.30	0.007	0.030	9.808	12.104	12.02	-849.85	-3.48	-353.84	2.68	-5.10	2.40	0.01	93.66	127.83	129.38	146.36	79.24	-0.190	-0.156
31.280	24.97	346.92	0.005	0.033	9.810	12.096	12.03	-845.29	-1.90	-352.61	8.25	-13.95	2.40	0.01	93.59	128.15	129.67	146.85	79.24	-0.189	-0.155
31.300	25.01	347.59	0.004	0.030	9.812	12.093	12.02	-842.38	-0.45	-352.05	15.45	-15.27	2.39	0.00	93.62	128.46	129.98	147.30	79.25	-0.189	-0.155
31.320	25.04	348.25	0.004	0.030	9.812	12.087	12.00	-843.16	1.08	-350.95	11.69	-15.86	2.40	0.00	93.62	128.73	130.26	147.82	79.23	-0.188	-0.155
31.340	25.10	348.80	0.005	0.028	9.812	12.094	12.00	-841.35	1.54	-352.09	11.57	-21.16	2.39	0.00	93.62	129.09	130.63	148.34	79.28	-0.189	-0.155
31.360	25.15	349.15	0.004	0.028	9.814	12.107	12.00	-836.86	-0.74	-355.19	21.00	-23.99	2.36	0.00	93.66	129.46	131.06	148.89	79.24	-0.189	-0.156
31.380	25.20	349.19	0.011	0.031	9.814	12.129	12.02	-828.69	-2.56	-357.71	29.81	-13.15	2.32	0.01	94.26	129.83	131.37	149.41	79.28	-0.191	-0.158
31.400	25.24	348.80	0.004	0.030	9.816	12.160	12.04	-823.48	-3.72	-353.75	20.50	-0.69	2.33	0.01	93.87	130.17	131.68	149.88	79.25	-0.193	-0.160
31.420	25.27	348.13	0.007	0.030	9.817	12.201	12.04	-824.30	-3.19	-349.91	7.05	-2.62	2.36	0.01	93.91	130.49	131.93	150.37	79.29	-0.195	-0.163
31.440	25.32	347.16	0.007	0.034	9.816	12.258	12.04	-817.77	-2.46	-349.23	4.76	-9.32	2.34	0.01	93.59	130.86	132.25	150.77	79.27	-0.199	-0.166
31.460	25.36	345.87	0.004	0.033	9.817	12.323	12.05	-807.90	-0.89	-348.63	10.45	-13.49	2.32	0.00	93.80	131.12	132.53	151.26	79.27	-0.203	-0.171
31.480	25.38	344.34	0.005	0.034	9.816	12.388	12.04	-807.07	1.78	-349.79	16.13	-16.04	2.31	-0.01	93.80	131.41	132.76	151.68	79.29	-0.208	-0.175
31.500	25.39	342.58	0.004	0.025	9.819	12.454	12.04	-808.97	2.09	-350.73	13.74	-15.74	2.31	-0.01	94.15	131.73	133.10	152.07	79.26	-0.212	-0.180
31.520	25.40	341.02	-0.002	0.028	9.817	12.516	12.06	-812.53	1.64	-351.93	15.40	-19.14	2.31	0.00	93.80	131.96	133.38	152.46	79.30	-0.216	-0.184
31.540	25.40	339.81	0.004	0.025	9.818	12.565	12.06	-817.04	0.64	-353.77	25.13	-22.11	2.31	0.00	93.34	132.25	133.69	152.88	79.27	-0.219	-0.187
31.560	25.39	338.91	0.005	0.027	9.818	12.592	12.06	-818.38	-1.01	-355.22	32.03	-11.25	2.30	0.00	93.98	132.59	133.95	153.24	79.31	-0.220	-0.189
31.860	25.17	335.12	0.010	0.033	9.811	12.626	12.08	-796.41	1.71	-357.64	12.07	-15.84	2.23	0.00	94.01	136.43	137.97	159.27	79.29	-0.223	-0.191
31.880	25.18	332.54	0.008	0.033	9.812	12.725	12.07	-796.56	2.36	-357.94	15.94	-21.46	2.23	-0.01	93.69	136.62	138.20	159.53	79.31	-0.229	-0.197
31.900	25.20	330.51	0.004	0.025	9.813	12.817	12.07	-794.81	2.15	-360.46	28.35	-18.71	2.20	-0.01	93.69	136.78	138.37	159.82	79.30	-0.234	-0.203
31.920	25.25	329.02	0.004	0.025	9.815	12.898	12.07	-788.56	1.07	-362.33	31.76	-6.51	2.18	0.00	93.69	137.01	138.60	160.13	79.31	-0.239	-0.208
31.940	25.29	328.32	0.005	0.031	9.815	12.948	12.07	-780.48	-1.25	-357.83	15.39	3.26	2.18	0.00	93.80	137.20	138.74	160.37	79.32	-0.242	-0.211
31.960	25.33	328.24	0.010	0.033	9.818	12.969	12.08	-775.31	-0.73	-353.53	3.03	-1.83	2.19	0.00	93.66	137.33	138.88	160.65	79.30	-0.243	-0.212
31.980	25.36	328.63	0.008	0.033	9.819	12.970	12.08	-770.62	1.45	-351.44	6.48	-13.36	2.19	0.00	93.94	137.57	139.14	160.89	79.33	-0.243	-0.212
32.000	25.41	329.22	0.005	0.031	9.821	12.972	12.07	-762.77	1.80	-352.00	14.26	-13.45	2.17	-0.01	93.69	137.72	139.31	161.17	79.29	-0.243	-0.212
32.020	25.45	330.12	-0.002	0.028	9.821	12.959	12.07	-761.70	2.74	-352.16	14.82	-13.14	2.16	-0.01	93.76	137.91	139.48	161.49	79.33	-0.242	-0.211
32.040	25.50	330.98	0.001	0.027	9.823	12.948	12.06	-767.93	2.11	-352.68	11.62	-20.43	2.18	-0.01	93.59	138.17	139.76	161.77	79.30	-0.241	-0.211
32.060	25.54	332.11	0.004	0.030	9.822	12.925	12.07	-766.53	1.36	-353.91	16.81	-20.92	2.17	0.00	93.66	138.46	139.99	162.11	79.32	-0.240	-0.209
32.080	25.57	333.13	0.007	0.024	9.824	12.900	12.06	-763.78	1.28	-355.71	26.86	-15.81	2.15	0.00	93.73	138.67	140.24	162.48	79.31	-0.239	-0.208
32.100	25.60	334.10	0.001	0.030	9.825	12.878	12.06	-762.92	0.37	-356.41	30.29	-7.70	2.14	0.00	93.66	138.96	140.50	162.87	79.31	-0.237	-0.207
32.120	25.62	334.73	0.004	0.024	9.827	12.864	12.06	-759.59	-1.26	-353.46	18.63	1.83	2.15	0.00	93.62	139.17	140.78	163.18	79.32	-0.236	-0.206
32.140	25.60	335.12	0.004	0.027	9.827	12.836	12.06	-756.89	-1.38	-347.33	3.92	-1.09	2.18	0.00	93.66	139.38	141.01	163.55	79.28	-0.234	-0.204
32.160	25.58	335.12	0.001	0.027	9.828	12.831	12.04	-752.22	1.42	-345.77	6.05	-12.84	2.18	0.00	93.69	139.64	141.23	163.91	79.33	-0.234	-0.204
32.180	25.57	334.81	0.004	0.028	9.827	12.838	12.06	-745.30	1.31	-348.19	15.62	-16.08	2.14	0.00	93.48	139.80	141.49	164.28	79.29	-0.235	-0.204
32.200	25.55	333.83	0.007	0.033	9.827	12.864	12.03	-743.55	2.24	-349.46	17.44	-14.61	2.13	-0.01	94.01	140.12	141.69	164.64	79.33	-0.236	-0.206
32.220	25.55	332.38	-0.002	0.028	9.826	12.917	12.04	-746.71	2.84	-349.71	12.79	-18.33	2.14	-0.01	93.73	140.28	142.00	165.01	79.31	-0.239	-0.209
32.240	25.53	330.90	0.004	0.034	9.827	12.968	12.02	-747.66	2.39	-351.08	16.77	-22.25	2.13	-0.01	93.76	140.49	142.31	165.35	79.32	-0.242	-0.212
32.260	25.50	329.41	0.004	0.030	9.827	13.008	12.01	-747.50	0.93	-355.24	28.32	-20.02	2.10	0.00	93.66	140.72	142.54	165.64	79.32	-0.245	-0.215
32.280	25.46	328.05	0.008	0.034	9.826	13.043	12.02	-743.15	0.01	-356.37	31.21	-6.63	2.09	0.00	93.76	140.96	142.74	165.92	79.29	-0.247	-0.217
32.300	25.42	326.80	0.004	0.030	9.828	13.075	12.04	-742.54	0.08	-352.33	18.28	2.37	2.11	0.00	93.76	141.17	142.94	166.21	79.32	-0.248	-0.219
32.320	25.37	325.97	0.011	0.036	9.827	13.081	12.02	-746.57	-0.18	-347.06	3.83	-2.45	2.15	0.00	93.91	141.35	143.11	166.44	79.30	-0.249	-0.219
32.660	25.12	320.85	0.005	0.024	9.820	13.160	12.01	-751.82	-0.31	-358.32	25.64	-1.79	2.10	0.00	93.98	143.99	146.06	170.57	79.34	-0.254	-0.224
32.680	25.17	319.57	0.005	0.031	9.821	13.236	12.02	-749.11	-1.70	-353.10	7.62	1.23	2.12	0.00	94.54	144.17	146.14	170.64	79.30	-0.258	-0.228
32.700	25.22	318.43	-0.002	0.034	9.821	13.313	12.01	-749.46	0.90	-349.06	1.82	-6.49	2.15	0.00	94.19	144.20	146.23	170.75	79.33	-0.262	-0.233
32.720	25.26	317.73	0.004	0.034	9.822	13.363	12.02	-746.45	3.42	-347.59	8.22	-14.88	2.15	-0.01	94.22	144.30	146.23	170.83	79.31	-0.265	-0.235
32.740	25.29	317.30	0.004	0.027	9.822	13.396	12.02	-741.84	2.07	-349.83	15.70	-16.08	2.12	-0.01	94.37	144.49	146.31	170.96	79.30	-0.267	-0.237
32.760	25.34	317.14	0.004	0.031	9.821	13.429	12.02	-742.29	1.45	-353.94	17.44	-15.12	2.10	0.00	94.26	144.51	146.45	171.06	79.32	-0.269	-0.239
32.780	25.37	317.26	0.004	0.024	9.822	13.442	12.01	-743.24	1.59	-354.33	13.47	-17.05	2.10	0.00	94.37	144.56	146.57	171.22	79.29	-0.269	-0.240
32.800	25.39	317.69	-0.002	0.027	9.823	13.432	12.01	-744.15	2.70	-354.68	17.30	-22.35	2.10	-0.01	94.40	144.83	146.74	171.43	79.33	-0.269	-0.239
32.820	25.39	318.51	0.004	0.025	9.823	13.399	12.02	-744.20	2.02	-358.25	29.57	-20.96	2.08	-0.01	94.47	144.98	146.93	171.58	79.29	-0.267	-0.237
32.840	25.39	319.33	0.008	0.024	9.825	13.363	12.01	-738.77	-0.93	-358.05	30.18	-4.93	2.06	0.00	94.15	145.12	147.13	171.77	79.33	-0.265	-0.235
32.860	25.38	320.46	0.004	0.027	9.827	13.311	12.01	-737.59	-0.88	-353.20	16.04	3.28	2.09	0.00	94.58	145.33	147.27	171.95	79.31	-0.262	-0.232
32.880	25.38	321.60	0.011	0.031	9.828	13.266	12.02	-739.48	0.89	-347.89	3.63	-4.53	2.13	0.00	94.47	145.48	147.36	172.08	79.31	-0.259	-0.229
32.900	25.36	322.57	0.004	0.031	9.829	13.213	12.03	-735.62	1.67	-346.10	5.74	-12.60	2.13	0.00	94.47	145.56	147.53	172.26	79.32	-0.256	-0.226
32.920	25.33	323.32	0.004	0.028	9.827	13.165	12.01	-732.56	2.04	-347.01	14.54	-15.88	2.11	-0.01	94.40	145.72	147.67	172.44	79.30	-0.254	-0.223
32.940	25.29	323.63	0.004	0.027	9.829	13.136	12.03	-733.68	2.21	-347.82	15.82	-16.08	2.11	-0.01	94.54	145.93	147.84	172.63	79.33	-0.252	-0.221
32.960	25.26	323.71	0.004	0.030	9.828	13.116	12.01	-737.04	2.34	-348.70	11.98	-18.10	2.11	-0.01	94.54	146.09	148.01	172.86	79.30	-0.251	-0.220
32.980	25.23	323.67	0.004	0.028	9.829	13.099	12.02	-739.28	1.76	-351.46	16.92	-22.28	2.10	0.00	94.54	146.25	148.18	173.04	79.34	-0.250	-0.219
33.000	25.19	323.47	0.008	0.034	9.828	13.088	12.02	-737.22	1.04	-354.04	26.32	-19.62	2.08	0.00	94.47	146.43	148.32	173.25	79.30	-0.249	-0.219
33.020	25.14	323.20	0.000	0.034	9.827	13.075	12.03	-733.96	-0.02	-355.74	31.38	-9.45	2.06	0.00	94.97	146.67	148.52	173.44	79.33	-0.248	-0.218
33.040	25.10	322.93	0.007	0.030	9.828	13.063	12.02	-735.00	-1.00	-353.73	23.12	-0.52	2.08	0.00	95.00	146.77	148.64	173.64	79.31	-0.248	-0.217
33.060	25.06	322.81	0.005	0.034	9.828	13.050	12.02	-736.56	-2.20	-348.37	6.86	0.79	2.11	0.01	94.93	146.88	148.75	173.75	79.31	-0.247	-0.216
33.080	25.03	322.97	0.004	0.030	9.828	13.024	12.02	-736.03	0.73	-344.38	3.43	-9.41	2.14	0.00	94.90	146.96	148.89	173.98	79.33	-0.245	-0.215
33.100	25.00	323.04	0.010	0.033	9.828	13.004	12.01	-734.80	2.80	-344.26	11.54	-19.15	2.13	-0.01	95.04	147.12	149.00	174.09	79.29	-0.244	-0.214
33.120	24.99	323.20	0.013	0.031	9.828	12.993	12.02	-733.13	1.92	-348.26	19.21	-15.46	2.11	-0.01	94.40	147.14	149.12	174.24	79.33	-0.244	-0.213
33.140	24.98	323.36	0.004	0.028	9.827	12.984	12.01	-740.28	1.14	-349.51	15.78	-15.07	2.12	0.00	94.47	147.17	149.26	174.37	79.29	-0.243	-0.212
33.160	24.97	323.75	0.004	0.033	9.826	12.962	12.01	-748.86	1.76	-349.20	13.85	-22.55	2.14	-0.01	95.11	147.35	149.43	174.56	79.32	-0.242	-0.211
33.180	24.97	324.41	-0.002	0.028	9.826	12.936	12.02	-750.07	2.78	-351.40	24.49	-22.84	2.13	-0.01	94.72	147.43	149.57	174.66	79.31	-0.240	-0.209
33.200	24.98	325.39	0.011	0.034	9.823	12.904	12.03	-750.61	0.97	-353.56	32.00	-12.99	2.12	0.00	94.40	147.48	149.71	174.82	79.32	-0.239	-0.208
33.220	25.02	326.44	0.004	0.028	9.825	12.879	12.01	-754.07	-1.71	-351.98	24.16	-1.11	2.14	0.00	94.79	147.64	149.80	174.90	79.33	-0.237	-0.206
33.240	25.06	327.66	0.000	0.030	9.826	12.852	12.01	-760.93	-2.43	-346.77	7.65	0.22	2.19	0.01	95.00	147.69	149.91	174.95	79.31	-0.235	-0.204
33.260	25.11	329.06	0.004	0.031	9.824	12.823	12.03	-766.37	-0.58	-343.26	3.24	-8.79	2.23	0.00	94.72	147.77	150.00	175.03	79.33	-0.234	-0.202
33.280	25.12	330.55	-0.012	0.031	9.825	12.772	12.02	-764.55	2.11	-343.13	10.83	-14.03	2.23	-0.01	94.86	147.83	150.03	175.08	79.29	-0.231	-0.199
33.300	25.12	331.72	0.007	0.028	9.823	12.726	12.02	-764.46	2.63	-346.11	17.55	-13.90	2.21	-0.01	94.97	147.91	150.11	175.18	79.33	-0.228	-0.196
33.320	25.14	332.58	0.004	0.025	9.823	12.705	12.02	-773.65	0.29	-347.48	13.66	-16.89	2.23	0.00	95.00	147.98	150.20	175.26	79.31	-0.227	-0.195
33.340	25.17	333.44	0.004	0.031	9.821	12.685	12.02	-779.76	0.61	-349.20	14.21	-19.48	2.23	0.00	94.97	148.01	150.28	175.37	79.34	-0.226	-0.194
