TIRF Data File: Project 1320; Run 129
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
631.939	24.96	337.89	-5.976	2.015	9.818	12.349	11.84	-531.74	297.64	-254.30	-6.08	2.73	2.09	-1.17	100.48	155.93	205.01	208.68	80.76	-0.205	-0.176
631.959	24.98	338.68	-5.972	2.016	9.819	12.328	11.85	-532.04	304.19	-259.13	-3.39	1.64	2.05	-1.17	100.63	155.88	205.04	208.60	80.80	-0.204	-0.174
631.979	24.99	339.61	-5.966	2.020	9.817	12.300	11.84	-528.26	309.89	-261.24	3.94	2.85	2.02	-1.19	100.59	155.85	205.09	208.58	80.76	-0.202	-0.173
631.999	25.00	340.63	-5.975	2.020	9.818	12.270	11.85	-524.38	313.03	-261.19	8.27	8.94	2.01	-1.20	100.48	155.82	205.04	208.52	80.79	-0.200	-0.171
632.019	25.00	341.57	-5.972	2.018	9.818	12.235	11.85	-522.67	316.32	-258.19	3.05	17.57	2.02	-1.23	100.48	155.77	205.06	208.52	80.78	-0.198	-0.168
632.039	24.99	342.55	-5.968	2.019	9.819	12.196	11.89	-517.16	316.17	-251.73	-7.02	21.57	2.05	-1.26	100.45	155.61	205.01	208.55	80.77	-0.195	-0.165
632.059	24.99	343.33	-5.971	2.019	9.818	12.168	11.89	-509.87	312.31	-245.29	-12.84	18.40	2.08	-1.27	100.48	155.53	205.04	208.50	80.80	-0.193	-0.164
632.079	24.99	343.91	-5.969	2.020	9.817	12.147	11.90	-510.76	310.03	-246.34	-9.54	10.97	2.07	-1.26	100.73	155.48	205.04	208.50	80.76	-0.192	-0.162
632.099	25.00	344.46	-5.978	2.018	9.818	12.132	11.89	-519.01	312.89	-251.40	-7.18	5.61	2.06	-1.24	100.66	155.48	205.04	208.44	80.80	-0.191	-0.161
632.119	25.02	344.89	-5.973	2.022	9.817	12.127	11.88	-523.00	320.04	-256.25	-6.76	3.81	2.04	-1.25	100.02	155.38	205.01	208.39	80.76	-0.190	-0.161
632.139	25.02	345.59	-5.979	2.019	9.817	12.102	11.88	-522.57	326.09	-259.18	-2.69	0.78	2.02	-1.26	100.41	155.32	205.06	208.37	80.80	-0.189	-0.159
632.159	25.01	346.41	-5.979	2.018	9.817	12.066	11.91	-519.13	329.12	-260.21	3.99	2.63	2.00	-1.26	100.27	155.40	205.06	208.31	80.77	-0.186	-0.157
632.179	25.00	347.16	-5.972	2.018	9.818	12.039	11.90	-511.25	331.41	-258.71	6.45	15.09	1.98	-1.28	100.27	155.25	205.04	208.34	80.79	-0.185	-0.155
632.199	25.00	347.82	-5.972	2.020	9.817	12.014	11.89	-506.10	332.73	-253.68	-0.93	23.10	2.00	-1.31	100.31	155.19	205.01	208.31	80.79	-0.183	-0.153
632.219	24.99	348.56	-5.975	2.018	9.817	11.982	11.90	-503.74	330.79	-249.05	-10.09	20.66	2.02	-1.33	100.34	155.09	205.01	208.24	80.77	-0.181	-0.151
632.239	25.00	349.03	-5.973	2.022	9.816	11.971	11.89	-501.24	328.53	-247.56	-11.46	15.38	2.02	-1.33	100.38	154.96	204.92	208.16	80.80	-0.180	-0.150
632.259	25.01	349.58	-5.975	2.013	9.818	11.959	11.89	-506.51	331.46	-249.74	-8.54	7.17	2.03	-1.33	100.38	154.85	204.89	208.11	80.76	-0.179	-0.149
632.279	25.01	350.24	-5.978	2.019	9.815	11.936	11.92	-511.01	338.14	-254.32	-7.12	2.84	2.01	-1.33	100.24	154.72	204.89	208.05	80.80	-0.178	-0.147
632.299	25.02	351.03	-5.976	2.018	9.815	11.916	11.91	-509.98	344.64	-257.94	-6.96	4.34	1.98	-1.34	101.02	154.69	204.89	207.98	80.77	-0.176	-0.146
632.319	25.02	351.85	-5.972	2.019	9.816	11.886	11.91	-508.07	353.23	-258.45	-2.30	4.10	1.97	-1.37	100.59	154.59	204.78	207.95	80.79	-0.174	-0.144
632.339	25.02	352.79	-5.973	2.019	9.814	11.853	11.88	-503.25	359.06	-259.18	4.97	8.34	1.94	-1.39	100.66	154.56	204.78	207.84	80.78	-0.172	-0.141
632.359	25.01	353.68	-5.975	2.022	9.814	11.819	11.90	-497.65	362.54	-257.41	3.43	18.03	1.93	-1.41	100.70	154.43	204.67	207.82	80.77	-0.170	-0.139
632.379	25.01	354.50	-5.973	2.012	9.815	11.791	11.90	-494.27	365.27	-251.98	-6.67	22.43	1.96	-1.45	100.87	154.32	204.70	207.74	80.79	-0.168	-0.137
632.399	24.99	355.17	-5.969	2.020	9.817	11.762	11.90	-489.07	364.58	-247.88	-12.54	18.32	1.97	-1.47	101.05	154.25	204.61	207.66	80.76	-0.165	-0.135
632.419	24.98	355.79	-5.975	2.020	9.814	11.738	11.90	-488.37	363.31	-247.09	-11.03	11.69	1.98	-1.47	101.09	154.09	204.58	207.56	80.80	-0.164	-0.133
632.439	24.98	356.22	-5.972	2.016	9.814	11.723	11.91	-493.37	366.01	-252.08	-7.64	7.53	1.96	-1.45	101.12	153.96	204.55	207.45	80.76	-0.163	-0.132
632.459	24.98	356.77	-5.976	2.010	9.814	11.704	11.90	-497.16	372.11	-257.08	-7.96	4.15	1.93	-1.45	101.05	153.80	204.50	207.38	80.80	-0.161	-0.130
632.479	24.97	357.36	-5.976	2.019	9.812	11.681	11.90	-497.28	379.62	-258.76	-5.24	1.57	1.92	-1.47	100.94	153.67	204.44	207.32	80.77	-0.160	-0.129
632.499	24.97	358.10	-5.975	2.016	9.812	11.657	11.90	-492.94	386.53	-259.01	2.35	6.00	1.90	-1.49	101.02	153.67	204.38	207.27	80.78	-0.158	-0.127
632.519	24.95	358.65	-5.976	2.016	9.814	11.629	11.90	-486.33	390.53	-257.67	3.97	17.12	1.89	-1.52	100.94	153.51	204.30	207.14	80.78	-0.156	-0.125
632.539	24.93	359.31	-5.973	2.013	9.813	11.600	11.90	-483.77	391.27	-253.93	-5.17	22.38	1.91	-1.54	100.98	153.43	204.24	207.06	80.77	-0.154	-0.123
632.559	24.93	359.94	-5.972	2.028	9.812	11.576	11.90	-479.54	390.55	-249.71	-12.47	21.73	1.92	-1.56	100.98	153.17	204.13	206.93	80.80	-0.152	-0.121
632.579	24.92	360.41	-5.972	2.015	9.812	11.558	11.90	-474.52	389.38	-246.48	-13.04	16.61	1.93	-1.58	101.23	153.11	204.04	206.85	80.76	-0.151	-0.119
632.599	24.92	360.99	-5.976	2.016	9.812	11.539	11.92	-478.11	390.29	-249.90	-10.52	9.45	1.91	-1.56	100.91	153.04	204.01	206.72	80.80	-0.150	-0.118
632.619	24.93	361.50	-5.978	2.016	9.812	11.525	11.90	-480.55	394.85	-256.00	-10.26	6.96	1.88	-1.54	100.77	152.90	203.90	206.62	80.76	-0.149	-0.117
632.639	24.91	362.09	-5.976	2.018	9.810	11.500	11.90	-478.82	403.15	-258.14	-10.03	5.55	1.85	-1.56	100.77	152.80	203.87	206.51	80.79	-0.147	-0.115
632.659	24.90	362.79	-5.972	2.015	9.810	11.474	11.91	-477.68	412.87	-258.48	-1.61	3.59	1.85	-1.60	100.77	152.67	203.73	206.41	80.78	-0.145	-0.113
632.679	24.89	363.57	-5.973	2.026	9.808	11.443	11.92	-470.98	417.55	-258.77	5.14	11.43	1.82	-1.61	100.70	152.59	203.70	206.36	80.77	-0.143	-0.111
632.699	24.88	364.16	-5.976	2.015	9.809	11.419	11.89	-461.35	416.77	-255.21	-2.15	22.82	1.81	-1.63	100.91	152.51	203.56	206.23	80.79	-0.141	-0.109
632.719	24.89	364.78	-5.976	2.016	9.810	11.406	11.91	-456.28	414.48	-250.35	-13.00	23.08	1.82	-1.66	100.70	152.33	203.53	206.18	80.76	-0.140	-0.108
632.739	24.90	365.33	-5.973	2.016	9.810	11.393	11.90	-454.21	413.25	-246.67	-15.05	17.23	1.84	-1.68	100.77	152.14	203.42	206.04	80.81	-0.139	-0.107
632.759	24.91	365.84	-5.975	2.015	9.809	11.384	11.90	-458.18	415.38	-248.67	-11.20	12.62	1.84	-1.67	100.70	152.04	203.42	205.91	80.76	-0.138	-0.106
632.779	24.93	366.35	-5.978	2.015	9.808	11.374	11.91	-462.41	420.70	-254.21	-11.21	8.02	1.82	-1.65	100.77	151.90	203.36	205.81	80.79	-0.138	-0.105
632.799	24.95	367.01	-5.978	2.018	9.807	11.364	11.90	-461.08	428.91	-258.48	-11.17	4.53	1.78	-1.66	100.73	151.83	203.33	205.73	80.77	-0.137	-0.104
632.819	24.96	367.83	-5.972	2.018	9.807	11.343	11.90	-454.69	438.62	-259.59	-4.17	4.65	1.75	-1.69	100.80	151.69	203.31	205.60	80.79	-0.135	-0.103
632.839	24.97	368.65	-5.979	2.019	9.806	11.320	11.91	-450.20	445.35	-259.84	1.57	8.92	1.73	-1.71	100.66	151.59	203.22	205.55	80.79	-0.134	-0.101
632.859	24.98	369.32	-5.971	2.019	9.807	11.305	11.89	-444.45	447.09	-257.33	-1.86	18.50	1.73	-1.74	100.63	151.43	203.16	205.44	80.77	-0.133	-0.100
632.879	24.98	370.02	-5.982	2.020	9.806	11.282	11.91	-437.32	444.80	-251.88	-11.03	23.16	1.74	-1.77	100.73	151.33	203.08	205.34	80.80	-0.131	-0.098
632.899	24.98	370.61	-5.965	2.020	9.807	11.266	11.91	-432.77	442.57	-247.05	-15.45	19.05	1.75	-1.79	100.73	151.17	202.97	205.21	80.77	-0.130	-0.097
632.919	24.98	371.19	-5.979	2.018	9.806	11.251	11.90	-435.83	442.76	-247.33	-13.96	12.22	1.76	-1.79	100.77	151.11	202.91	205.08	80.80	-0.128	-0.095
632.939	24.98	371.74	-5.982	2.016	9.806	11.233	11.91	-440.53	448.12	-253.35	-12.03	7.16	1.74	-1.77	100.63	150.93	202.88	204.98	80.76	-0.127	-0.094
632.959	24.99	372.37	-5.975	2.015	9.806	11.217	11.90	-436.70	456.62	-256.90	-11.64	4.52	1.70	-1.78	100.56	150.88	202.85	204.90	80.79	-0.126	-0.093
632.979	24.99	373.11	-5.975	2.022	9.804	11.194	11.90	-429.70	464.25	-257.15	-5.88	2.02	1.67	-1.81	100.48	150.77	202.74	204.74	80.77	-0.124	-0.091
632.999	24.98	373.81	-5.982	2.018	9.805	11.172	11.90	-422.31	466.97	-257.89	1.23	6.53	1.64	-1.81	100.41	150.64	202.68	204.64	80.77	-0.122	-0.089
633.019	24.98	374.40	-5.973	2.019	9.805	11.153	11.90	-414.24	464.63	-254.90	-4.85	18.68	1.63	-1.82	100.45	150.56	202.60	204.64	80.79	-0.121	-0.087
633.039	24.97	374.91	-5.973	2.019	9.804	11.133	11.88	-410.95	462.06	-250.44	-15.19	22.65	1.64	-1.85	100.70	150.38	202.48	204.48	80.77	-0.119	-0.086
633.059	24.97	375.34	-5.973	2.019	9.805	11.121	11.91	-409.92	461.50	-248.12	-16.76	17.32	1.65	-1.86	100.45	150.22	202.40	204.35	80.80	-0.118	-0.085
633.079	24.98	375.96	-5.976	2.020	9.803	11.107	11.89	-411.24	465.60	-249.13	-12.68	11.22	1.65	-1.87	100.38	150.14	202.37	204.22	80.76	-0.117	-0.084
633.099	24.98	376.63	-5.973	2.022	9.803	11.088	11.90	-413.51	472.12	-253.29	-11.74	4.45	1.63	-1.86	100.59	149.96	202.20	204.14	80.79	-0.116	-0.082
633.119	24.98	377.29	-5.975	2.023	9.802	11.068	11.90	-407.79	478.26	-256.41	-12.82	2.40	1.59	-1.87	100.38	149.85	202.17	203.98	80.76	-0.114	-0.080
633.139	24.98	377.99	-5.971	2.020	9.802	11.046	11.91	-399.11	485.32	-257.55	-6.92	3.31	1.55	-1.88	100.38	149.75	202.12	203.91	80.79	-0.113	-0.079
633.159	24.97	378.70	-5.975	2.018	9.801	11.023	11.91	-392.76	489.41	-257.57	-0.10	6.64	1.52	-1.90	100.41	149.67	202.00	203.80	80.79	-0.111	-0.077
633.179	24.96	379.24	-5.978	2.015	9.801	11.003	11.90	-385.84	488.87	-256.26	-3.34	15.55	1.51	-1.91	100.48	149.56	201.92	203.70	80.77	-0.109	-0.075
633.199	24.97	379.79	-5.971	2.019	9.801	10.990	11.91	-382.26	489.08	-251.34	-13.22	19.06	1.52	-1.95	100.56	149.35	201.80	203.57	80.79	-0.108	-0.074
633.219	24.98	380.42	-5.982	2.018	9.801	10.975	11.91	-379.93	490.91	-246.79	-17.37	12.56	1.54	-1.99	100.20	149.22	201.77	203.41	80.76	-0.107	-0.073
633.239	24.99	380.89	-5.972	2.018	9.801	10.968	11.92	-378.25	493.49	-248.90	-14.05	7.87	1.52	-1.98	100.70	149.12	201.66	203.36	80.80	-0.106	-0.072
633.259	25.00	381.55	-5.968	2.018	9.799	10.950	11.90	-377.69	500.20	-254.25	-12.14	4.20	1.49	-1.97	100.56	148.98	201.60	203.23	80.76	-0.105	-0.071
633.279	25.00	382.21	-5.975	2.015	9.799	10.935	11.90	-371.88	508.03	-256.41	-12.82	-1.27	1.45	-1.98	100.66	148.83	201.52	203.10	80.79	-0.104	-0.069
633.299	25.01	382.92	-5.975	2.012	9.800	10.919	11.91	-360.75	514.12	-256.49	-7.24	-0.76	1.41	-2.00	100.66	148.72	201.41	203.04	80.78	-0.103	-0.068
633.319	25.02	383.50	-5.981	2.018	9.799	10.905	11.93	-353.15	518.29	-255.57	-2.18	6.20	1.38	-2.03	100.59	148.59	201.38	202.91	80.78	-0.101	-0.067
633.339	25.03	384.05	-5.978	2.016	9.798	10.894	11.90	-346.86	517.39	-253.39	-7.23	15.44	1.37	-2.04	100.63	148.43	201.26	202.78	80.79	-0.101	-0.066
633.359	25.01	384.64	-5.972	2.022	9.798	10.870	11.89	-342.34	515.93	-249.52	-16.17	16.93	1.37	-2.07	100.59	148.22	201.18	202.73	80.77	-0.099	-0.064
633.379	25.00	385.15	-5.976	2.018	9.797	10.852	11.90	-340.68	517.69	-246.71	-17.76	10.26	1.38	-2.10	101.02	148.06	201.12	202.63	80.80	-0.097	-0.062
633.399	25.01	385.85	-5.979	2.016	9.796	10.835	11.91	-338.82	521.80	-248.42	-16.06	4.08	1.36	-2.10	100.70	147.91	200.98	202.50	80.76	-0.096	-0.061
633.419	25.00	386.40	-5.975	2.015	9.797	10.816	11.90	-333.24	526.76	-253.18	-16.06	0.13	1.32	-2.08	100.66	147.75	200.98	202.34	80.79	-0.094	-0.059
633.439	25.01	387.06	-5.971	2.018	9.796	10.801	11.91	-325.13	533.79	-255.05	-14.47	-3.20	1.27	-2.09	100.52	147.59	200.87	202.18	80.77	-0.093	-0.058
633.459	25.01	387.72	-5.976	2.015	9.795	10.781	11.90	-314.20	539.16	-256.26	-6.36	-3.66	1.23	-2.10	100.48	147.41	200.73	202.16	80.79	-0.091	-0.056
633.479	25.00	388.27	-5.978	2.012	9.795	10.761	11.90	-306.71	539.94	-255.70	-2.09	1.87	1.20	-2.11	100.41	147.33	200.67	202.00	80.79	-0.090	-0.054
633.499	24.98	388.86	-5.982	2.015	9.794	10.739	11.92	-302.37	539.93	-252.59	-9.18	11.31	1.20	-2.14	100.38	147.12	200.53	201.90	80.77	-0.088	-0.052
633.519	24.98	389.37	-5.976	2.015	9.795	10.724	11.95	-294.71	537.37	-248.41	-18.48	13.21	1.19	-2.16	100.38	146.96	200.47	201.77	80.79	-0.087	-0.051
633.539	24.98	390.15	-5.978	2.015	9.793	10.703	11.95	-291.20	536.11	-248.37	-18.78	5.77	1.17	-2.16	100.27	146.80	200.33	201.69	80.76	-0.085	-0.049
633.559	24.99	390.81	-5.975	2.023	9.792	10.688	11.96	-288.64	540.57	-252.31	-16.46	0.32	1.14	-2.14	100.17	146.67	200.22	201.53	80.80	-0.084	-0.048
633.579	25.00	391.63	-5.975	2.020	9.792	10.668	11.98	-281.47	548.11	-255.39	-17.51	-3.87	1.10	-2.15	100.27	146.54	200.19	201.43	80.76	-0.082	-0.046
633.599	24.99	392.41	-5.978	2.015	9.792	10.645	11.98	-272.21	556.25	-256.34	-13.35	-7.53	1.06	-2.17	100.20	146.35	200.07	201.30	80.79	-0.080	-0.044
633.619	24.99	393.16	-5.976	2.020	9.791	10.625	11.99	-259.88	560.58	-255.75	-6.68	-3.40	1.02	-2.19	100.31	146.22	199.96	201.24	80.78	-0.078	-0.042
633.639	24.99	393.74	-5.979	2.016	9.793	10.609	12.02	-250.28	559.33	-255.64	-6.74	3.08	0.98	-2.19	100.24	146.09	199.87	201.17	80.77	-0.077	-0.041
633.659	25.00	394.37	-5.972	2.019	9.791	10.594	12.00	-246.61	556.67	-252.91	-14.81	5.26	0.98	-2.20	100.10	145.91	199.73	201.04	80.79	-0.076	-0.039
633.679	25.01	394.95	-5.960	2.020	9.792	10.584	12.00	-243.22	558.31	-247.78	-20.55	2.34	0.98	-2.25	100.06	145.75	199.68	201.01	80.76	-0.075	-0.038
633.699	25.02	395.58	-5.979	2.013	9.792	10.572	12.01	-237.97	561.42	-247.48	-19.42	-4.21	0.96	-2.27	99.81	145.64	199.56	200.88	80.79	-0.074	-0.037
633.719	25.02	396.28	-5.979	2.016	9.789	10.555	12.01	-229.24	564.88	-253.61	-15.46	-7.11	0.90	-2.23	100.13	145.48	199.48	200.75	80.76	-0.073	-0.036
633.739	25.04	396.95	-5.976	2.015	9.790	10.545	12.02	-216.45	569.15	-256.71	-14.77	-8.89	0.84	-2.22	100.10	145.33	199.39	200.70	80.79	-0.072	-0.035
633.759	25.06	397.69	-5.979	2.016	9.791	10.531	12.00	-208.81	575.19	-255.91	-9.99	-14.31	0.82	-2.25	100.06	145.25	199.28	200.54	80.77	-0.070	-0.034
633.779	25.07	398.39	-5.979	2.020	9.790	10.518	12.02	-198.47	578.28	-254.98	-4.53	-9.73	0.78	-2.27	99.99	145.12	199.19	200.49	80.78	-0.069	-0.032
633.799	25.08	398.86	-5.978	2.015	9.790	10.510	12.00	-185.62	573.63	-252.68	-11.14	1.63	0.73	-2.27	100.13	144.88	199.14	200.38	80.79	-0.069	-0.032
633.819	25.09	399.57	-5.982	2.015	9.790	10.498	12.01	-180.72	567.55	-250.04	-20.60	1.19	0.72	-2.27	100.06	144.88	199.08	200.23	80.77	-0.067	-0.031
633.839	25.09	400.31	-5.981	2.015	9.790	10.476	12.01	-174.72	564.69	-249.33	-22.51	-2.94	0.70	-2.26	100.17	144.67	199.00	200.15	80.80	-0.065	-0.028
633.859	25.09	401.05	-5.981	2.015	9.790	10.456	12.01	-166.81	570.20	-251.67	-20.22	-8.43	0.66	-2.27	100.17	144.62	198.88	200.02	80.76	-0.064	-0.027
633.879	25.09	401.87	-5.978	2.018	9.789	10.437	11.99	-158.32	577.77	-255.60	-18.24	-16.78	0.62	-2.26	100.13	144.49	198.83	199.91	80.79	-0.062	-0.025
633.899	25.10	402.58	-5.981	2.016	9.789	10.423	12.01	-144.45	580.57	-256.28	-15.91	-18.63	0.56	-2.27	100.20	144.46	198.77	199.86	80.76	-0.061	-0.024
633.919	25.10	403.28	-5.979	2.016	9.791	10.405	12.01	-132.51	581.67	-255.98	-8.85	-17.05	0.52	-2.27	100.17	144.41	198.71	199.76	80.79	-0.059	-0.022
633.939	25.10	403.90	-5.976	2.020	9.790	10.389	11.99	-124.96	580.66	-254.44	-8.31	-12.54	0.49	-2.28	100.10	144.27	198.63	199.63	80.77	-0.058	-0.020
633.959	25.09	404.45	-5.975	2.012	9.790	10.370	11.99	-115.56	577.30	-252.84	-15.01	-4.29	0.46	-2.28	100.13	144.17	198.54	199.58	80.78	-0.056	-0.019
633.979	25.08	405.08	-5.981	2.009	9.791	10.350	12.01	-112.05	573.11	-250.32	-22.52	-6.54	0.45	-2.29	100.17	144.04	198.49	199.47	80.79	-0.054	-0.017
633.999	25.07	405.74	-5.976	2.022	9.789	10.330	12.02	-110.84	573.87	-251.18	-22.81	-13.66	0.44	-2.28	100.20	143.99	198.40	199.39	80.76	-0.052	-0.015
634.019	25.06	406.13	-5.979	2.010	9.789	10.316	12.01	-103.67	580.95	-253.01	-21.90	-16.96	0.41	-2.30	100.45	143.85	198.32	199.26	80.79	-0.051	-0.013
634.039	25.06	406.56	-5.978	2.018	9.789	10.305	12.00	-98.83	588.87	-253.05	-18.09	-24.45	0.39	-2.33	100.24	143.85	198.29	199.18	80.76	-0.050	-0.012
634.059	25.06	406.84	-5.981	2.015	9.790	10.297	12.01	-93.32	590.51	-254.15	-10.50	-26.45	0.37	-2.32	100.20	143.70	198.15	199.08	80.80	-0.049	-0.012
634.079	25.05	406.87	-5.978	2.012	9.790	10.290	12.01	-84.96	587.12	-254.84	-8.69	-16.14	0.33	-2.30	100.27	143.67	198.12	199.03	80.76	-0.049	-0.011
634.099	25.04	407.11	-5.972	2.018	9.788	10.281	12.01	-82.16	583.84	-252.16	-15.78	-10.05	0.33	-2.32	100.20	143.62	198.00	198.95	80.78	-0.048	-0.010
634.119	25.02	407.42	-5.979	2.015	9.789	10.264	12.01	-77.32	580.28	-249.30	-21.54	-10.18	0.31	-2.33	100.17	143.51	197.95	198.87	80.78	-0.046	-0.008
634.139	25.01	407.73	-5.978	2.016	9.790	10.252	12.02	-69.98	579.44	-248.61	-22.91	-14.57	0.28	-2.33	100.02	143.46	197.80	198.74	80.76	-0.045	-0.007
634.159	25.01	408.28	-5.979	2.018	9.789	10.240	12.02	-62.31	585.61	-252.30	-20.21	-22.58	0.25	-2.32	100.27	143.30	197.69	198.71	80.79	-0.044	-0.006
634.179	25.02	408.87	-5.976	2.012	9.790	10.228	12.01	-49.67	591.13	-254.92	-19.02	-26.46	0.19	-2.32	100.24	143.25	197.63	198.58	80.76	-0.043	-0.005
634.199	25.03	409.38	-5.979	2.013	9.789	10.219	12.01	-39.76	594.40	-254.96	-14.50	-29.15	0.16	-2.33	99.85	143.17	197.46	198.51	80.80	-0.042	-0.004
634.219	25.04	409.77	-5.978	2.015	9.790	10.215	12.02	-34.94	594.39	-253.90	-8.20	-28.14	0.14	-2.34	100.17	143.12	197.44	198.43	80.76	-0.042	-0.004
634.239	25.06	410.08	-5.981	2.016	9.788	10.214	12.02	-26.99	590.14	-253.31	-10.82	-17.78	0.11	-2.33	100.24	143.01	197.29	198.40	80.79	-0.042	-0.004
634.259	25.07	410.47	-5.981	2.013	9.789	10.209	12.01	-19.87	586.07	-250.04	-19.86	-12.31	0.08	-2.34	100.56	143.06	197.24	198.30	80.76	-0.041	-0.003
634.279	25.06	411.17	-5.976	2.016	9.788	10.190	12.00	-12.08	582.05	-248.67	-25.75	-17.28	0.05	-2.34	99.99	142.93	197.07	198.22	80.77	-0.039	-0.001
634.299	25.06	411.99	-5.982	2.013	9.789	10.169	12.00	4.29	581.52	-252.51	-25.32	-22.05	-0.02	-2.30	99.99	142.91	196.98	198.14	80.78	-0.037	0.001
634.319	25.07	412.85	-5.975	2.020	9.788	10.151	12.01	17.69	586.72	-256.00	-23.37	-29.87	-0.07	-2.29	100.13	142.80	196.87	198.06	80.76	-0.036	0.003
634.339	25.08	413.60	-5.979	2.013	9.788	10.137	11.99	26.53	588.97	-257.61	-18.56	-34.09	-0.10	-2.29	99.88	142.75	196.81	197.98	80.79	-0.034	0.004
634.359	25.09	414.22	-5.975	2.013	9.788	10.124	12.02	39.02	586.23	-258.69	-12.10	-28.63	-0.15	-2.27	100.02	142.72	196.70	197.93	80.76	-0.033	0.005
634.379	25.10	415.04	-5.981	2.016	9.788	10.110	12.01	50.74	580.60	-258.84	-12.18	-21.65	-0.20	-2.24	99.49	142.62	196.64	197.88	80.79	-0.032	0.007
634.399	25.11	415.86	-5.976	2.012	9.790	10.093	12.02	61.28	577.18	-256.26	-20.17	-15.98	-0.24	-2.25	99.88	142.67	196.53	197.78	80.77	-0.030	0.008
634.419	25.10	416.92	-5.979	2.016	9.788	10.063	12.00	71.62	576.14	-251.57	-28.52	-17.45	-0.28	-2.29	99.85	142.62	196.50	197.70	80.78	-0.027	0.011
634.439	25.09	417.94	-5.976	2.009	9.789	10.036	12.02	83.83	578.47	-252.22	-28.95	-25.45	-0.33	-2.29	99.88	142.51	196.42	197.64	80.77	-0.025	0.014
634.459	25.09	419.03	-5.982	2.010	9.789	10.008	12.02	99.41	581.21	-256.36	-27.42	-30.06	-0.39	-2.27	99.99	142.46	196.36	197.57	80.77	-0.022	0.017
634.479	25.09	419.85	-5.972	2.015	9.789	9.988	12.01	113.42	579.57	-259.55	-23.90	-34.12	-0.44	-2.23	99.71	142.46	196.25	197.54	80.79	-0.020	0.019
634.499	25.09	420.83	-5.981	2.013	9.789	9.967	12.00	124.05	576.93	-258.99	-17.71	-35.86	-0.48	-2.23	99.71	142.49	196.19	197.49	80.76	-0.018	0.021
634.519	25.11	421.69	-5.981	2.013	9.792	9.955	12.00	139.20	575.88	-256.07	-16.47	-25.56	-0.54	-2.25	99.67	142.41	196.05	197.41	80.79	-0.016	0.022
634.539	25.12	422.55	-5.979	2.015	9.792	9.936	12.03	151.20	570.77	-254.43	-23.37	-17.79	-0.59	-2.24	99.53	142.41	195.93	197.38	80.76	-0.015	0.024
634.559	25.11	423.64	-5.979	2.012	9.793	9.908	12.00	158.67	563.81	-253.11	-31.04	-19.41	-0.63	-2.23	99.53	142.33	195.91	197.31	80.79	-0.012	0.027
634.579	25.12	424.70	-5.981	2.015	9.793	9.886	12.02	174.24	561.73	-253.90	-34.33	-23.14	-0.69	-2.21	99.42	142.33	195.82	197.23	80.77	-0.009	0.030
634.599	25.13	425.83	-5.968	2.018	9.794	9.864	12.03	188.57	565.03	-256.02	-32.12	-31.55	-0.74	-2.21	99.35	142.30	195.79	197.15	80.77	-0.007	0.032
634.619	25.14	426.81	-5.978	2.013	9.794	9.847	12.01	198.70	564.98	-258.54	-26.03	-36.23	-0.77	-2.19	99.39	142.30	195.71	197.12	80.78	-0.005	0.034
634.639	25.17	427.78	-5.979	2.012	9.796	9.836	12.02	209.98	559.12	-259.12	-19.78	-31.85	-0.81	-2.16	99.39	142.35	195.65	197.10	80.76	-0.004	0.035
634.659	25.20	428.64	-5.976	2.020	9.797	9.826	12.01	218.37	550.63	-261.28	-15.79	-25.25	-0.84	-2.11	99.18	142.30	195.59	197.10	80.79	-0.003	0.036
634.679	25.23	429.66	-5.981	2.016	9.799	9.815	12.01	228.17	544.10	-258.71	-23.24	-16.82	-0.88	-2.10	99.32	142.25	195.51	197.04	80.76	-0.002	0.037
634.699	25.26	430.75	-5.982	2.013	9.800	9.803	12.02	238.13	540.30	-254.55	-32.19	-16.23	-0.94	-2.12	99.14	142.30	195.45	196.94	80.79	0.000	0.038
634.719	25.30	432.04	-5.976	2.013	9.801	9.787	12.01	247.86	539.66	-255.35	-33.84	-23.95	-0.97	-2.11	99.42	142.22	195.39	196.89	80.76	0.001	0.040
634.739	25.33	433.29	-5.979	2.013	9.803	9.771	12.01	261.85	539.07	-257.73	-33.99	-28.01	-1.02	-2.09	99.28	142.22	195.37	196.91	80.79	0.003	0.042
634.759	25.35	434.23	-5.979	2.019	9.804	9.760	12.01	271.72	536.76	-258.73	-28.64	-32.74	-1.05	-2.07	99.35	142.33	195.34	196.86	80.77	0.005	0.043
634.779	25.39	435.25	-5.976	2.013	9.806	9.750	12.00	277.22	531.75	-260.14	-19.09	-31.32	-1.07	-2.04	99.14	142.17	195.22	196.84	80.76	0.006	0.044
634.799	25.40	436.19	-5.982	2.012	9.808	9.734	12.00	287.58	525.52	-259.92	-18.16	-20.41	-1.11	-2.02	99.53	142.20	195.14	196.84	80.79	0.008	0.046
634.819	25.41	437.32	-5.979	2.020	9.809	9.711	12.01	294.14	519.14	-257.75	-24.77	-14.53	-1.14	-2.01	99.56	142.20	195.14	196.86	80.76	0.010	0.048
634.839	25.42	438.38	-5.979	2.010	9.812	9.691	12.00	301.57	514.30	-253.99	-32.17	-15.28	-1.19	-2.02	99.60	142.14	195.05	196.86	80.79	0.012	0.050
