TIRF Data File: Project 1320; Run 126
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	mph	rpm	deg	deg	in	in	psi	lb	lb	lb	ft-lb	ft-lb	none	none	deg F	deg F	deg F	deg F	deg F	none	SAE
30.520	24.58	401.44	-0.006	0.037	9.780	10.290	9.92	-158.70	11.94	-334.17	33.61	-8.99	0.47	-0.04	99.07	132.94	127.68	148.50	79.57	-0.050	-0.010
30.540	24.53	400.66	-0.003	0.024	9.779	10.288	9.92	-174.20	12.10	-332.02	25.67	-13.59	0.52	-0.04	98.96	132.86	127.65	148.16	79.59	-0.050	-0.010
30.560	24.48	400.00	-0.002	0.024	9.775	10.287	9.93	-183.70	12.43	-334.27	25.63	-20.61	0.55	-0.04	98.75	132.91	127.71	147.79	79.59	-0.050	-0.010
30.580	24.46	399.29	0.004	0.027	9.771	10.294	9.93	-192.99	13.39	-338.97	28.30	-26.77	0.57	-0.04	98.65	132.94	127.77	147.43	79.58	-0.051	-0.010
30.600	24.44	398.75	0.004	0.028	9.769	10.303	9.92	-205.56	14.50	-343.09	28.12	-29.07	0.60	-0.04	98.29	132.86	127.85	147.17	79.61	-0.052	-0.011
30.620	24.44	398.24	0.000	0.022	9.767	10.315	9.93	-219.27	15.82	-346.56	32.76	-30.85	0.63	-0.05	98.61	133.01	127.91	146.88	79.56	-0.053	-0.012
30.640	24.44	397.73	0.004	0.028	9.766	10.327	9.91	-236.30	16.24	-348.78	41.74	-27.90	0.68	-0.05	98.57	132.86	127.99	146.51	79.61	-0.054	-0.014
30.660	24.46	397.14	0.000	0.022	9.766	10.352	9.93	-251.89	14.41	-343.68	37.15	-15.30	0.73	-0.04	98.54	132.86	128.11	146.25	79.57	-0.057	-0.016
30.680	24.49	396.79	0.004	0.027	9.762	10.372	9.91	-273.11	14.70	-337.22	25.72	-15.43	0.81	-0.04	98.50	132.83	128.28	145.94	79.60	-0.059	-0.018
30.700	24.51	396.48	-0.002	0.021	9.762	10.389	9.92	-299.44	14.14	-338.24	24.19	-26.08	0.89	-0.04	98.40	132.73	128.45	145.70	79.58	-0.060	-0.019
30.720	24.53	396.32	-0.002	0.025	9.759	10.401	9.93	-318.41	12.79	-339.98	25.01	-28.16	0.94	-0.04	97.97	132.70	128.64	145.44	79.58	-0.062	-0.020
30.740	24.55	396.17	0.004	0.030	9.757	10.416	9.92	-341.42	14.71	-341.59	26.63	-33.78	1.00	-0.04	98.29	132.78	128.82	145.26	79.60	-0.063	-0.022
30.760	24.59	396.01	-0.002	0.028	9.756	10.437	9.91	-369.75	16.83	-342.72	29.15	-39.75	1.08	-0.05	97.80	132.70	129.01	145.13	79.58	-0.065	-0.024
30.780	24.65	395.85	0.001	0.025	9.755	10.465	9.92	-391.97	17.73	-342.98	36.34	-34.28	1.14	-0.05	98.33	132.70	129.18	144.95	79.61	-0.068	-0.026
30.800	24.70	395.74	0.005	0.031	9.753	10.489	9.92	-414.49	17.04	-340.71	39.66	-25.64	1.22	-0.05	98.04	132.67	129.30	144.79	79.59	-0.070	-0.029
30.820	24.75	395.50	0.004	0.025	9.751	10.520	9.92	-442.08	14.27	-334.60	29.23	-19.39	1.32	-0.04	98.26	132.54	129.52	144.61	79.63	-0.073	-0.032
30.840	24.81	395.27	0.010	0.033	9.748	10.550	9.91	-471.78	12.89	-332.52	22.10	-22.17	1.42	-0.04	98.15	132.51	129.67	144.48	79.60	-0.076	-0.034
30.860	24.85	395.11	0.004	0.028	9.744	10.572	9.92	-500.64	10.50	-335.49	24.51	-32.74	1.49	-0.03	98.08	132.41	129.89	144.37	79.62	-0.078	-0.036
30.880	24.89	394.80	0.005	0.030	9.741	10.597	9.92	-523.21	9.80	-337.96	27.25	-35.38	1.55	-0.03	98.01	132.36	130.03	144.35	79.62	-0.081	-0.039
30.900	24.92	394.41	0.004	0.031	9.738	10.620	9.91	-546.50	12.33	-338.56	25.79	-37.25	1.61	-0.04	97.48	132.28	130.23	144.35	79.61	-0.083	-0.041
30.920	24.93	393.86	0.005	0.027	9.736	10.638	9.90	-575.66	16.03	-341.15	32.13	-43.16	1.69	-0.05	98.08	132.30	130.40	144.37	79.63	-0.085	-0.042
30.940	24.93	393.12	0.004	-0.011	9.737	10.656	9.91	-599.54	15.93	-341.91	40.75	-36.31	1.75	-0.05	98.01	132.25	130.54	144.40	79.59	-0.086	-0.044
30.960	24.93	392.10	0.004	0.027	9.730	10.688	9.93	-619.85	13.89	-336.63	36.73	-24.29	1.84	-0.04	98.01	132.23	130.69	144.43	79.63	-0.090	-0.047
30.980	24.93	390.89	0.007	0.028	9.727	10.720	9.91	-648.65	11.40	-332.36	26.20	-24.69	1.95	-0.03	97.80	132.20	130.86	144.45	79.60	-0.093	-0.050
31.000	24.93	389.60	0.008	0.027	9.724	10.753	9.91	-677.42	8.35	-333.42	23.23	-30.62	2.03	-0.03	97.90	132.23	130.94	144.53	79.63	-0.096	-0.053
31.020	24.91	388.27	0.008	0.033	9.719	10.781	9.91	-700.01	7.33	-337.21	27.04	-36.18	2.08	-0.02	98.08	132.23	131.06	144.56	79.61	-0.098	-0.055
31.040	24.88	386.94	0.007	0.027	9.717	10.808	9.92	-723.56	8.79	-336.35	25.33	-41.14	2.15	-0.03	97.76	132.23	131.23	144.69	79.61	-0.101	-0.057
31.060	24.85	385.46	0.008	0.033	9.712	10.834	9.93	-746.98	12.11	-337.09	26.00	-44.63	2.22	-0.04	97.76	132.30	131.37	144.79	79.62	-0.104	-0.060
31.080	24.83	383.89	0.007	0.025	9.711	10.869	9.93	-764.81	15.34	-340.30	34.48	-46.27	2.25	-0.05	97.80	132.36	131.51	144.92	79.61	-0.107	-0.063
31.100	24.81	382.33	0.004	0.027	9.706	10.906	9.92	-773.48	14.96	-341.79	42.06	-37.98	2.26	-0.04	97.83	132.46	131.57	145.16	79.64	-0.110	-0.066
31.120	24.79	380.53	0.008	0.025	9.702	10.947	9.92	-781.97	13.09	-336.40	35.34	-26.21	2.32	-0.04	98.04	132.57	131.65	145.37	79.59	-0.114	-0.069
31.140	24.77	378.58	0.014	0.033	9.698	10.997	9.91	-802.57	11.34	-332.68	23.98	-29.97	2.41	-0.03	97.76	132.59	131.79	145.57	79.63	-0.118	-0.074
31.160	24.76	376.70	0.010	0.030	9.696	11.048	9.91	-821.16	7.49	-336.43	22.58	-39.46	2.44	-0.02	97.94	132.67	131.82	145.81	79.61	-0.122	-0.078
31.180	24.75	374.98	0.008	0.024	9.692	11.094	9.92	-831.03	4.60	-342.46	27.69	-42.17	2.43	-0.01	97.76	132.83	132.02	146.04	79.63	-0.126	-0.082
31.200	24.73	373.30	0.011	0.025	9.690	11.135	9.91	-841.24	7.40	-342.49	25.29	-44.78	2.46	-0.02	97.76	132.99	132.13	146.36	79.62	-0.130	-0.085
31.220	24.71	371.70	0.007	0.031	9.687	11.175	9.91	-848.90	11.45	-344.19	25.46	-49.09	2.47	-0.03	97.83	133.17	132.36	146.72	79.61	-0.133	-0.088
31.240	24.71	370.14	-0.002	0.027	9.684	11.221	9.93	-856.14	12.47	-349.15	34.93	-50.24	2.45	-0.04	97.90	133.46	132.50	147.09	79.62	-0.137	-0.092
31.260	24.72	368.54	0.004	0.028	9.683	11.273	9.93	-859.47	9.58	-351.12	41.30	-41.59	2.45	-0.03	97.94	133.67	132.64	147.50	79.59	-0.141	-0.096
31.280	24.75	367.01	0.005	0.028	9.682	11.334	9.91	-863.21	7.69	-345.27	34.11	-30.82	2.50	-0.02	98.36	133.99	132.84	147.79	79.63	-0.146	-0.101
31.300	24.80	365.60	0.010	0.024	9.681	11.401	9.92	-875.97	4.71	-340.65	23.67	-33.24	2.57	-0.01	97.94	134.17	132.98	148.24	79.59	-0.151	-0.106
31.320	24.83	364.39	0.008	0.031	9.679	11.452	9.91	-885.47	0.97	-343.61	23.11	-41.92	2.58	0.00	97.97	134.44	133.15	148.63	79.63	-0.155	-0.110
31.340	24.86	363.45	0.007	0.036	9.677	11.498	9.92	-886.32	-1.50	-348.55	26.67	-46.25	2.54	0.00	97.76	134.67	133.35	149.04	79.61	-0.158	-0.114
31.360	24.92	362.40	0.010	0.024	9.677	11.556	9.91	-885.42	1.17	-350.96	29.92	-47.07	2.52	0.00	98.33	135.01	133.58	149.49	79.62	-0.163	-0.118
31.380	24.97	361.38	0.010	0.025	9.676	11.611	9.93	-883.45	4.88	-351.47	28.60	-47.43	2.51	-0.01	97.97	135.36	133.86	149.96	79.62	-0.167	-0.123
31.400	24.99	360.21	0.005	0.027	9.676	11.660	9.91	-888.82	7.41	-353.61	33.15	-52.18	2.51	-0.02	97.87	135.70	134.12	150.43	79.59	-0.170	-0.126
31.420	25.02	358.92	0.010	0.034	9.675	11.715	9.92	-893.41	5.94	-357.03	44.21	-52.38	2.50	-0.02	98.15	135.96	134.29	150.82	79.64	-0.174	-0.130
31.440	25.06	357.63	0.004	0.021	9.678	11.776	9.93	-884.13	1.74	-355.41	43.45	-37.78	2.49	0.00	98.26	136.30	134.51	151.29	79.59	-0.178	-0.135
31.460	25.09	356.38	0.004	0.030	9.675	11.834	9.92	-876.39	0.51	-347.84	27.25	-31.38	2.52	0.00	98.19	136.67	134.74	151.70	79.63	-0.182	-0.139
31.480	25.13	355.09	0.005	0.025	9.676	11.896	9.92	-874.30	-0.95	-346.89	19.68	-40.79	2.52	0.00	98.47	136.93	134.94	152.10	79.61	-0.187	-0.144
31.500	25.17	353.68	0.011	0.024	9.677	11.960	9.92	-871.75	-2.16	-352.46	26.59	-47.74	2.47	0.01	97.94	137.25	135.20	152.62	79.62	-0.191	-0.148
31.520	25.18	352.20	0.004	0.027	9.675	12.018	9.93	-868.00	-0.12	-355.21	30.99	-48.74	2.44	0.00	98.08	137.64	135.48	153.09	79.62	-0.195	-0.152
31.540	25.18	350.71	0.005	0.028	9.676	12.067	9.95	-864.55	1.84	-353.94	25.67	-50.54	2.44	-0.01	98.01	138.04	135.73	153.53	79.62	-0.198	-0.156
31.560	25.18	349.31	0.001	0.027	9.677	12.114	9.95	-863.91	2.94	-356.30	27.48	-53.58	2.42	-0.01	97.90	138.36	135.99	153.97	79.63	-0.201	-0.159
31.580	25.17	348.10	0.005	0.028	9.679	12.155	9.95	-866.46	4.26	-359.11	37.91	-53.85	2.41	-0.01	97.94	138.72	136.19	154.42	79.60	-0.204	-0.162
31.600	25.17	347.00	0.010	0.025	9.681	12.191	9.94	-860.32	3.07	-358.18	44.42	-44.15	2.40	-0.01	97.90	139.04	136.39	154.84	79.65	-0.206	-0.164
31.620	25.16	346.22	0.008	0.025	9.682	12.215	9.96	-847.51	0.83	-353.53	38.26	-32.15	2.40	0.00	98.08	139.35	136.61	155.28	79.60	-0.207	-0.166
31.640	25.15	345.55	0.010	0.025	9.682	12.230	9.99	-842.44	-2.08	-348.63	24.48	-32.72	2.42	0.01	97.58	139.78	136.84	155.72	79.63	-0.208	-0.167
31.660	25.11	345.01	0.007	0.025	9.684	12.233	9.96	-844.36	-3.20	-349.23	21.36	-41.13	2.42	0.01	97.94	140.07	137.07	156.17	79.61	-0.208	-0.167
31.680	25.06	344.54	0.004	0.025	9.684	12.227	9.97	-849.20	-1.42	-352.15	29.26	-48.19	2.41	0.00	97.69	140.49	137.35	156.58	79.61	-0.208	-0.167
31.700	25.02	344.19	0.008	0.028	9.684	12.218	9.97	-850.41	1.40	-352.45	33.34	-48.84	2.41	0.00	97.62	140.83	137.58	157.00	79.63	-0.207	-0.166
31.720	24.97	344.15	0.007	0.025	9.684	12.195	9.99	-849.10	3.55	-350.07	28.38	-47.64	2.43	-0.01	97.69	141.25	137.83	157.44	79.60	-0.206	-0.165
31.740	24.94	344.19	0.008	0.034	9.685	12.180	9.99	-853.03	4.02	-352.46	30.69	-52.64	2.42	-0.01	97.73	141.59	138.06	157.81	79.63	-0.205	-0.164
31.760	24.93	344.38	0.007	0.033	9.685	12.166	10.00	-857.00	2.87	-355.45	41.50	-51.58	2.41	-0.01	97.55	141.93	138.23	158.23	79.59	-0.204	-0.163
31.780	24.93	344.50	0.004	0.030	9.686	12.163	10.00	-847.85	2.42	-353.28	45.04	-36.05	2.40	-0.01	97.69	142.25	138.46	158.59	79.64	-0.204	-0.162
31.800	24.94	344.50	0.004	0.027	9.687	12.166	10.01	-842.15	2.49	-345.01	31.96	-27.91	2.44	-0.01	97.76	142.59	138.68	158.96	79.61	-0.204	-0.163
31.820	24.93	344.42	0.004	0.027	9.687	12.166	10.01	-847.48	-0.84	-342.46	21.33	-35.01	2.47	0.00	97.73	142.85	138.99	159.32	79.62	-0.204	-0.163
31.840	24.93	344.11	0.010	0.031	9.685	12.178	10.01	-850.51	-4.11	-345.52	22.76	-41.63	2.46	0.01	97.76	143.14	139.22	159.66	79.61	-0.205	-0.163
31.860	24.94	343.72	0.005	0.025	9.687	12.195	10.03	-853.32	-0.92	-348.47	31.12	-44.43	2.45	0.00	97.87	143.46	139.51	159.97	79.61	-0.206	-0.165
31.880	24.94	343.09	0.008	0.025	9.687	12.216	10.02	-855.24	2.83	-348.35	32.83	-45.77	2.46	-0.01	98.04	143.70	139.70	160.29	79.63	-0.207	-0.166
31.900	24.94	342.43	0.007	0.022	9.685	12.241	10.02	-857.00	3.12	-348.78	29.50	-49.42	2.46	-0.01	98.26	143.99	139.93	160.60	79.60	-0.209	-0.168
31.920	24.96	341.72	0.011	0.027	9.683	12.276	10.01	-857.14	3.60	-353.74	34.42	-51.43	2.42	-0.01	98.36	144.20	140.19	160.89	79.63	-0.211	-0.170
31.940	24.98	341.02	0.011	0.034	9.684	12.309	10.03	-853.06	3.96	-356.12	43.57	-45.09	2.40	-0.01	98.50	144.43	140.38	161.15	79.60	-0.213	-0.172
31.960	25.00	340.04	0.004	0.030	9.685	12.358	10.01	-850.27	3.99	-352.43	44.91	-33.79	2.41	-0.01	98.50	144.62	140.50	161.38	79.63	-0.216	-0.176
31.980	25.01	339.22	0.010	0.034	9.684	12.393	10.02	-851.52	1.57	-345.91	31.66	-27.89	2.46	0.00	98.50	144.83	140.78	161.57	79.61	-0.219	-0.178
32.000	25.01	338.44	0.005	0.021	9.684	12.420	10.02	-853.39	-0.51	-342.62	20.17	-33.54	2.49	0.00	98.65	144.93	140.95	161.75	79.62	-0.220	-0.180
32.020	25.00	337.89	0.007	0.030	9.683	12.437	10.02	-858.98	0.44	-346.13	25.04	-46.37	2.48	0.00	98.79	145.09	141.12	161.90	79.62	-0.221	-0.181
32.040	25.01	337.43	0.011	0.036	9.683	12.457	10.04	-860.30	1.42	-350.03	33.45	-49.02	2.46	0.00	98.96	145.25	141.38	162.17	79.60	-0.223	-0.182
32.060	25.03	336.96	0.014	0.033	9.683	12.485	10.03	-853.99	1.54	-349.69	29.99	-45.22	2.44	0.00	99.03	145.43	141.49	162.35	79.64	-0.224	-0.184
32.080	25.04	336.57	0.005	0.031	9.683	12.506	10.03	-856.52	3.54	-349.34	26.36	-51.98	2.45	-0.01	99.18	145.48	141.66	162.64	79.60	-0.226	-0.185
32.100	25.05	336.33	0.005	0.028	9.683	12.518	10.02	-862.26	5.33	-354.11	35.44	-55.65	2.44	-0.02	99.25	145.54	141.77	162.87	79.63	-0.227	-0.186
32.120	25.06	336.06	0.007	0.025	9.684	12.532	10.04	-861.57	4.79	-355.19	45.36	-46.87	2.43	-0.01	99.28	145.62	141.86	163.08	79.61	-0.227	-0.187
32.140	25.05	335.86	0.008	0.033	9.682	12.535	10.03	-856.12	1.49	-350.52	42.15	-36.04	2.44	0.00	99.39	145.70	141.97	163.26	79.62	-0.228	-0.187
32.160	25.04	335.75	0.007	0.031	9.682	12.534	10.04	-847.39	-1.74	-344.68	27.55	-31.45	2.46	0.01	99.88	145.72	142.09	163.50	79.61	-0.228	-0.187
32.180	25.02	335.43	0.007	0.025	9.683	12.538	10.03	-844.50	-0.85	-343.75	21.02	-36.80	2.46	0.00	99.53	145.72	142.23	163.70	79.61	-0.228	-0.187
32.200	25.01	334.92	0.005	0.022	9.683	12.550	10.03	-847.73	1.04	-346.94	25.30	-47.10	2.44	0.00	99.74	145.80	142.40	163.97	79.63	-0.228	-0.188
32.220	25.01	334.46	0.004	0.030	9.682	12.569	10.02	-844.42	0.60	-351.42	31.81	-49.67	2.40	0.00	99.78	145.91	142.51	164.15	79.59	-0.230	-0.189
32.240	25.02	333.71	0.011	0.027	9.682	12.603	10.03	-840.42	-0.19	-352.94	31.62	-50.15	2.38	0.00	99.78	145.93	142.62	164.41	79.65	-0.232	-0.192
32.260	25.03	332.93	0.007	0.025	9.682	12.634	10.03	-839.39	1.18	-352.71	28.56	-52.80	2.38	0.00	99.85	146.04	142.79	164.64	79.59	-0.234	-0.194
32.280	25.02	332.11	0.007	0.025	9.681	12.659	10.03	-837.02	5.26	-355.86	35.44	-53.45	2.35	-0.01	99.92	146.14	142.91	164.85	79.63	-0.235	-0.195
32.300	25.00	331.25	0.013	0.030	9.682	12.686	10.03	-829.11	5.78	-359.32	46.85	-50.00	2.31	-0.02	100.10	146.27	142.99	165.06	79.61	-0.237	-0.197
32.320	25.00	330.39	0.010	0.025	9.682	12.715	10.02	-814.78	0.16	-358.45	45.76	-36.34	2.27	0.00	99.74	146.30	143.13	165.24	79.61	-0.239	-0.199
32.340	24.99	329.30	0.008	0.025	9.684	12.756	10.03	-803.86	-2.78	-350.34	28.66	-27.83	2.29	0.01	99.95	146.51	143.19	165.43	79.62	-0.241	-0.201
32.360	24.99	328.32	0.005	0.027	9.684	12.794	10.02	-805.92	0.88	-346.41	19.76	-38.05	2.33	0.00	99.95	146.54	143.28	165.64	79.60	-0.243	-0.204
32.380	25.00	327.23	0.011	0.030	9.685	12.841	10.02	-810.41	2.00	-350.33	25.18	-49.10	2.31	-0.01	100.06	146.70	143.36	165.84	79.64	-0.246	-0.207
32.400	25.01	326.40	0.007	0.024	9.685	12.878	10.03	-808.63	-0.59	-354.68	31.32	-48.86	2.28	0.00	100.06	146.83	143.48	166.13	79.60	-0.248	-0.209
32.420	25.01	325.86	0.008	0.031	9.685	12.898	10.02	-807.37	-0.32	-353.14	27.97	-49.00	2.29	0.00	100.10	147.09	143.59	166.37	79.64	-0.249	-0.210
32.440	25.00	325.43	0.007	0.034	9.684	12.912	10.03	-807.32	2.92	-352.88	25.97	-53.25	2.29	-0.01	100.06	147.30	143.67	166.63	79.60	-0.250	-0.211
32.460	25.00	325.15	0.010	0.022	9.687	12.920	10.03	-808.34	5.48	-356.55	33.91	-54.89	2.27	-0.02	99.99	147.56	143.76	166.84	79.62	-0.250	-0.211
32.480	24.99	325.27	0.011	0.028	9.687	12.911	10.03	-807.50	3.20	-358.78	42.52	-48.97	2.25	-0.01	99.99	147.69	143.82	166.99	79.61	-0.250	-0.211
32.500	24.98	325.43	0.010	0.024	9.689	12.898	10.02	-800.73	0.57	-355.87	43.68	-36.57	2.25	0.00	99.95	147.96	143.99	167.25	79.61	-0.249	-0.210
32.520	24.97	325.62	0.010	0.031	9.690	12.889	10.03	-794.81	0.49	-349.22	33.53	-30.11	2.28	0.00	99.95	148.12	144.13	167.44	79.63	-0.248	-0.210
32.540	24.97	325.94	0.010	0.030	9.689	12.877	10.03	-795.63	-0.52	-345.42	23.15	-33.48	2.30	0.00	99.99	148.35	144.21	167.67	79.61	-0.248	-0.209
32.560	24.98	326.05	0.010	0.028	9.691	12.875	10.03	-799.67	-0.51	-345.87	22.95	-41.90	2.31	0.00	99.92	148.56	144.41	167.88	79.64	-0.247	-0.209
32.580	24.98	326.29	0.010	0.024	9.691	12.869	10.03	-804.53	1.27	-349.03	31.40	-49.34	2.31	0.00	99.88	148.80	144.55	168.11	79.60	-0.247	-0.208
32.600	25.01	326.29	0.014	0.028	9.690	12.881	10.01	-804.07	2.22	-350.67	34.78	-48.13	2.29	-0.01	99.88	149.04	144.67	168.35	79.64	-0.248	-0.209
32.620	25.02	326.21	0.013	0.031	9.692	12.890	10.02	-801.26	2.16	-350.14	29.00	-47.28	2.29	-0.01	99.88	149.25	144.86	168.56	79.61	-0.248	-0.210
32.640	25.02	326.13	0.017	0.031	9.691	12.893	10.01	-806.33	3.11	-352.23	30.63	-52.69	2.29	-0.01	99.71	149.46	144.92	168.79	79.61	-0.248	-0.210
32.660	25.00	325.78	0.011	0.036	9.691	12.895	10.02	-809.12	4.76	-355.29	42.43	-51.14	2.28	-0.01	100.34	149.64	145.09	169.00	79.62	-0.248	-0.210
32.680	24.99	325.58	0.011	0.036	9.690	12.900	10.03	-803.57	4.49	-354.74	49.24	-37.43	2.27	-0.01	100.10	149.80	145.18	169.16	79.61	-0.249	-0.210
32.700	25.00	325.23	0.007	0.027	9.691	12.920	10.02	-798.98	1.47	-347.97	36.64	-27.52	2.30	0.00	100.27	149.96	145.29	169.34	79.65	-0.250	-0.211
32.720	25.02	324.88	0.010	0.028	9.691	12.941	10.03	-801.74	-0.98	-341.94	20.52	-31.58	2.34	0.00	100.17	150.12	145.37	169.47	79.59	-0.251	-0.213
32.740	25.03	324.57	0.007	0.033	9.691	12.963	10.03	-808.25	0.58	-343.63	21.15	-42.53	2.35	0.00	100.45	150.25	145.46	169.63	79.64	-0.252	-0.214
32.760	25.06	324.18	-0.011	0.030	9.692	12.992	10.02	-812.31	2.21	-347.48	29.50	-47.17	2.34	-0.01	100.66	150.38	145.72	169.76	79.60	-0.254	-0.216
32.780	25.06	323.98	0.010	0.027	9.690	12.998	10.02	-812.98	3.31	-348.57	31.51	-45.97	2.33	-0.01	100.70	150.59	145.86	169.86	79.62	-0.255	-0.216
32.800	25.04	323.67	0.010	0.027	9.689	13.003	10.03	-818.08	2.21	-348.98	27.72	-50.72	2.34	-0.01	100.77	150.72	146.00	170.02	79.62	-0.255	-0.217
32.820	25.03	323.51	0.007	0.028	9.689	13.003	10.02	-823.42	2.07	-351.84	29.23	-53.83	2.34	-0.01	100.87	150.88	146.06	170.17	79.61	-0.255	-0.217
32.840	25.01	323.47	0.005	0.027	9.690	12.996	10.00	-824.17	5.87	-353.21	38.50	-50.01	2.33	-0.02	101.12	151.06	146.20	170.31	79.63	-0.254	-0.215
32.860	25.00	323.63	0.008	0.028	9.688	12.981	10.00	-822.50	6.72	-353.60	48.26	-43.94	2.33	-0.02	101.30	151.14	146.28	170.41	79.60	-0.254	-0.215
32.880	24.98	323.86	0.004	0.027	9.688	12.965	10.01	-815.25	1.39	-350.44	41.99	-33.93	2.33	0.00	101.44	151.19	146.40	170.51	79.63	-0.253	-0.214
32.900	24.99	323.90	0.005	0.031	9.688	12.967	10.01	-810.25	-1.86	-344.53	25.34	-30.30	2.35	0.01	101.55	151.25	146.45	170.64	79.59	-0.253	-0.214
32.920	24.99	324.14	0.013	0.031	9.688	12.957	9.99	-816.47	1.22	-341.92	19.08	-41.15	2.39	0.00	101.51	151.30	146.57	170.70	79.64	-0.252	-0.213
32.940	24.96	324.10	0.008	0.027	9.687	12.945	10.00	-822.84	3.32	-346.73	28.22	-49.71	2.37	-0.01	101.51	151.46	146.68	170.80	79.61	-0.252	-0.212
32.960	24.94	324.10	0.010	0.022	9.687	12.933	9.99	-822.35	1.50	-349.88	33.83	-49.55	2.35	0.00	101.76	151.43	146.76	170.93	79.62	-0.251	-0.212
32.980	24.92	324.22	0.013	0.012	9.688	12.920	9.98	-819.02	0.85	-349.04	29.26	-49.76	2.35	0.00	101.58	151.48	146.91	171.09	79.61	-0.250	-0.211
33.000	24.91	324.29	0.008	0.028	9.686	12.912	9.97	-816.73	3.60	-351.24	28.50	-52.71	2.33	-0.01	101.65	151.51	146.93	171.17	79.61	-0.250	-0.210
33.020	24.91	324.22	0.011	0.025	9.687	12.914	9.99	-818.27	5.53	-355.10	36.86	-54.94	2.30	-0.02	101.69	151.51	146.99	171.22	79.64	-0.250	-0.210
33.040	24.92	324.29	0.013	0.033	9.685	12.913	9.99	-813.74	3.40	-357.46	45.59	-47.79	2.28	-0.01	101.65	151.61	146.99	171.24	79.59	-0.250	-0.210
33.060	24.94	324.26	0.016	0.028	9.685	12.926	9.98	-801.15	0.87	-354.05	41.64	-33.58	2.26	0.00	101.62	151.59	147.10	171.30	79.64	-0.251	-0.211
33.080	24.97	324.22	0.007	0.027	9.687	12.944	9.96	-795.62	-0.02	-347.62	26.99	-31.29	2.29	0.00	101.58	151.59	147.13	171.35	79.60	-0.252	-0.212
33.100	24.98	324.18	0.008	0.025	9.686	12.950	9.98	-799.24	-0.69	-345.64	19.09	-39.85	2.31	0.00	101.51	151.64	147.16	171.43	79.63	-0.252	-0.213
33.120	24.98	324.22	0.007	0.036	9.685	12.948	9.97	-799.31	-0.22	-348.85	23.14	-46.08	2.29	0.00	101.44	151.69	147.30	171.45	79.61	-0.252	-0.213
33.140	24.97	324.41	0.007	0.028	9.686	12.937	9.98	-794.17	0.91	-352.49	30.34	-48.85	2.25	0.00	101.33	151.75	147.30	171.51	79.61	-0.251	-0.212
33.160	24.99	324.68	0.010	0.027	9.684	12.935	9.97	-789.30	1.36	-354.32	30.90	-49.68	2.23	0.00	101.26	151.85	147.42	171.58	79.63	-0.251	-0.212
33.180	25.01	324.88	0.005	0.025	9.687	12.938	9.98	-788.64	1.96	-354.52	27.90	-50.70	2.22	-0.01	101.26	152.04	147.44	171.74	79.60	-0.251	-0.212
33.200	25.04	325.11	0.011	0.028	9.687	12.945	9.97	-793.58	3.40	-357.24	32.41	-53.56	2.22	-0.01	101.30	152.14	147.50	171.84	79.63	-0.252	-0.212
33.220	25.07	325.78	0.010	0.025	9.688	12.934	9.98	-793.40	3.01	-358.51	41.64	-49.69	2.21	-0.01	101.26	152.22	147.56	171.95	79.59	-0.251	-0.212
33.240	25.11	326.60	0.008	0.028	9.690	12.919	9.98	-786.24	2.10	-356.91	46.42	-37.24	2.20	-0.01	101.26	152.33	147.62	172.00	79.64	-0.250	-0.211
33.260	25.11	327.58	0.011	0.028	9.693	12.885	9.97	-781.27	0.14	-349.75	33.74	-29.65	2.23	0.00	101.23	152.46	147.62	172.05	79.60	-0.248	-0.209
33.280	25.10	328.59	0.008	0.025	9.691	12.838	9.98	-783.15	-0.56	-345.30	21.71	-35.30	2.27	0.00	101.05	152.61	147.76	172.16	79.62	-0.245	-0.206
33.300	25.11	329.69	0.008	0.024	9.692	12.798	9.96	-789.97	-1.00	-347.84	23.97	-47.06	2.27	0.00	101.05	152.72	147.76	172.29	79.61	-0.243	-0.203
33.320	25.09	330.94	0.014	0.031	9.692	12.744	9.99	-793.69	-0.33	-350.20	30.46	-49.41	2.27	0.00	101.12	152.88	147.93	172.42	79.60	-0.240	-0.200
33.340	25.08	331.99	0.004	0.028	9.691	12.695	9.97	-793.57	2.16	-349.69	30.82	-46.70	2.27	-0.01	101.09	153.04	148.01	172.57	79.62	-0.237	-0.197
33.360	25.07	333.09	0.007	0.025	9.692	12.650	9.98	-798.74	2.62	-349.26	27.66	-52.61	2.29	-0.01	101.05	153.17	148.04	172.65	79.60	-0.234	-0.194
33.380	25.07	334.18	0.010	0.024	9.692	12.609	9.98	-804.04	2.52	-351.97	33.10	-55.30	2.28	-0.01	100.98	153.25	148.13	172.81	79.63	-0.231	-0.191
33.400	25.05	335.35	0.013	0.033	9.691	12.556	9.97	-804.22	2.90	-354.41	43.68	-47.25	2.27	-0.01	100.80	153.40	148.21	172.94	79.60	-0.228	-0.188
33.420	25.02	336.33	0.008	0.027	9.693	12.501	9.98	-803.27	1.52	-350.83	43.94	-37.01	2.29	0.00	100.87	153.48	148.27	173.02	79.63	-0.225	-0.184
33.440	24.98	337.27	0.008	0.028	9.693	12.448	9.97	-801.77	-0.91	-344.05	30.18	-31.78	2.33	0.00	100.38	153.56	148.32	173.12	79.61	-0.221	-0.181
